game_id,is_white,avg_pr,sesh_cnt,elo_diff,streak,result
ID6869,0,263.8750,2,-18,-2,0.0
ID6870,0,267.4000,3,-27,-3,0.0
ID6871,1,396.0000,4,-19,1,1.0
ID6872,0,215.6000,5,-11,2,1.0
ID6873,0,175.3333,6,-4,3,1.0
ID6874,1,268.0000,7,-12,-1,0.0
ID6875,0,213.5000,8,-4,1,1.0
ID6876,1,0.0000,9,2,2,1.0
ID6877,1,288.8000,1,10,3,1.0
ID6878,0,160.0000,1,8,4,1.0
ID6879,0,242.7143,1,8,5,1.0
ID6880,1,245.7143,1,7,6,1.0
ID6881,1,286.1000,1,0,-1,0.0
ID6882,0,0.0000,2,0,1,1.0
ID6883,1,274.5000,3,0,2,1.0
ID6884,0,0.0000,4,0,3,1.0
ID6885,1,406.2000,5,0,-1,0.0
ID6886,0,206.5000,6,0,1,1.0
ID6887,1,498.4167,7,0,-1,0.0
ID6888,0,138.0000,8,0,1,0.5
ID6889,1,119.0000,9,0,1,1.0
ID6890,0,189.3333,10,0,-1,0.0
ID6891,1,240.5000,1,0,1,1.0
ID6892,1,894.0000,2,0,-1,0.0
ID6893,0,301.0000,3,0,1,1.0
ID6894,1,310.1667,4,0,2,1.0
ID6895,0,218.0000,5,0,3,1.0
ID6896,1,171.0000,6,0,4,1.0
ID6897,0,0.0000,7,0,5,1.0
ID6898,0,293.5000,1,0,6,1.0
ID6899,1,569.0000,1,0,-1,0.0
ID6900,0,243.5000,2,0,1,1.0
ID6901,1,426.8000,3,0,2,1.0
ID6902,1,241.6667,4,6,3,1.0
ID6903,0,140.5000,1,0,4,1.0
ID6904,0,291.5000,1,-6,-1,0.0
ID6905,1,166.3333,2,-6,1,1.0
ID6906,0,0.0000,3,-6,2,1.0
ID6907,1,102.0000,4,-6,3,1.0
ID6908,0,160.0000,1,6,4,1.0
ID6909,1,408.0000,2,6,-1,0.0
ID6910,0,277.5000,3,6,1,1.0
ID6911,1,242.6000,4,6,1,0.5
ID6912,0,1054.0000,5,6,-1,0.0
ID6913,1,233.2500,6,6,-2,0.0
ID6914,0,266.0000,7,6,-3,0.0
ID6915,1,467.0000,8,6,-4,0.0
ID6916,0,471.0000,9,6,-5,0.0
ID6917,1,479.0000,10,6,-6,0.0
ID6918,0,0.0000,11,6,-7,0.0
ID6919,1,178.4000,12,6,-8,0.0
ID6920,0,340.0000,13,6,-9,0.0
ID6921,1,478.6667,14,6,1,1.0
ID6922,1,457.0000,15,6,2,1.0
ID6923,0,0.0000,16,6,3,1.0
ID6924,0,0.0000,17,6,4,1.0
ID6925,0,319.0000,18,6,-1,0.0
ID6926,1,253.6667,19,6,1,1.0
ID6927,0,263.6667,20,6,-1,0.0
ID6928,1,0.0000,21,6,1,1.0
ID6929,0,243.5000,1,0,-1,0.0
ID6930,1,0.0000,2,0,1,1.0
ID6931,1,113.0000,3,0,2,1.0
ID6932,1,140.0000,1,0,3,1.0
ID6933,0,519.0000,1,7,4,1.0
ID6934,1,0.0000,1,0,5,1.0
ID6935,1,652.0000,1,0,6,1.0
ID6936,0,0.0000,2,0,7,1.0
ID6937,1,123.5000,3,0,8,1.0
ID6938,0,329.2500,4,0,9,1.0
ID6939,0,243.8000,1,0,10,1.0
ID6940,0,516.7500,2,0,-1,0.0
ID6941,0,418.0000,3,0,-2,0.0
ID6942,1,323.0000,4,0,1,1.0
ID6943,0,236.6667,5,0,2,1.0
ID6944,0,331.3333,6,0,3,1.0
ID6945,1,392.8000,7,7,4,1.0
ID6946,0,498.0000,1,0,-1,0.0
ID6947,0,236.3333,2,0,-2,0.0
ID6948,1,194.8000,3,0,-3,0.0
ID6949,1,0.0000,4,0,1,1.0
ID6950,0,143.2500,5,0,2,1.0
ID6951,1,150.0000,6,0,-1,0.0
ID6952,0,216.0000,7,0,1,1.0
ID6953,1,231.6667,8,0,-1,0.0
ID6954,0,422.5000,9,0,-2,0.0
ID6955,1,358.0000,10,0,1,1.0
ID6956,1,200.0000,11,0,2,1.0
ID6957,0,831.0000,12,0,-1,0.0
ID6958,1,410.2000,13,0,-2,0.0
ID6959,0,221.3333,14,0,-3,0.0
ID6960,1,285.8000,15,0,-4,0.0
ID6961,0,296.5000,16,0,1,0.5
ID6962,0,304.8000,17,0,-1,0.0
ID6963,0,662.0000,18,0,-2,0.0
ID6964,1,131.0000,19,0,-3,0.0
ID6965,0,433.0000,20,0,-4,0.0
ID6966,1,349.0000,21,0,1,1.0
ID6967,0,277.4000,22,0,-1,0.0
ID6968,1,408.0000,23,0,1,1.0
ID6969,0,363.0000,24,0,2,1.0
ID6970,1,113.5000,1,0,-1,0.0
ID6971,0,111.6667,2,0,1,1.0
ID6972,1,239.6667,3,0,-1,0.0
ID6973,0,0.0000,4,0,-2,0.0
ID6974,1,328.4286,5,0,-3,0.0
ID6975,0,1149.0000,6,0,-4,0.0
ID6976,1,481.0000,7,0,1,1.0
ID6977,0,214.6667,8,0,-1,0.0
ID6978,1,312.0000,9,0,-2,0.0
ID6979,0,0.0000,10,0,-3,0.0
ID6980,1,120.0000,11,0,1,1.0
ID6981,0,240.0000,12,0,-1,0.0
ID6982,1,0.0000,13,0,1,1.0
ID6983,0,356.0000,14,0,2,1.0
ID6984,1,0.0000,15,0,3,1.0
ID6985,0,447.5000,16,0,-1,0.0
ID6986,1,0.0000,17,0,1,1.0
ID6987,0,0.0000,18,0,2,1.0
ID6988,1,395.0000,1,0,-1,0.0
ID6989,0,198.0000,2,0,-2,0.0
ID6990,1,198.8333,3,0,-3,0.0
ID6991,0,260.2857,4,0,-4,0.0
ID6992,1,213.5000,5,0,-5,0.0
ID6993,0,307.2500,6,0,-6,0.0
ID6994,1,368.5000,7,0,-7,0.0
ID6995,1,203.5000,8,0,1,1.0
ID6996,1,0.0000,1,0,2,1.0
ID6997,0,264.5000,1,-7,3,1.0
ID6998,1,266.3333,2,-7,-1,0.0
ID6999,0,294.5000,3,-7,-2,0.0
ID7000,1,165.0000,4,-7,1,1.0
ID7001,0,736.0000,5,-7,-1,0.0
ID7002,1,340.8000,6,-7,-2,0.0
ID7003,0,307.6667,7,-7,-3,0.0
ID7004,1,302.5000,8,-7,1,1.0
ID7005,0,253.2000,9,-7,2,1.0
ID7006,0,274.5714,10,-7,1,0.5
ID7007,1,213.0000,11,-7,-1,0.0
ID7008,1,240.7500,12,-7,1,1.0
ID7009,0,276.2500,13,-7,2,1.0
ID7010,1,218.8333,14,-7,3,1.0
ID7011,0,340.8000,15,-7,4,1.0
ID7012,1,255.6667,16,-7,5,1.0
ID7013,0,580.2500,1,0,1,0.5
ID7014,0,362.5000,2,0,-1,0.0
ID7015,1,233.4000,3,0,1,1.0
ID7016,0,393.0000,4,0,-1,0.0
ID7017,0,473.0000,5,0,-2,0.0
ID7018,1,258.3333,6,0,-3,0.0
ID7019,0,253.5000,7,0,-4,0.0
ID7020,1,580.0000,8,0,-5,0.0
ID7021,0,230.0000,9,0,-6,0.0
ID7022,1,0.0000,10,0,1,1.0
ID7023,0,178.5000,11,0,2,1.0
ID7024,1,294.0000,12,0,3,1.0
ID7025,0,496.0000,13,0,4,1.0
ID7026,1,138.3333,14,0,5,1.0
ID7027,0,233.7500,1,7,-1,0.0
ID7028,1,383.0000,2,7,-2,0.0
ID7029,0,297.0000,3,7,-3,0.0
ID7030,0,202.0000,4,7,1,1.0
ID7031,0,491.0000,5,7,-1,0.0
ID7032,1,231.8000,6,7,1,0.5
ID7033,0,212.8000,7,7,-1,0.0
ID7034,1,455.0000,8,7,-2,0.0
ID7035,0,226.0000,9,7,-3,0.0
ID7036,1,364.1429,10,7,-4,0.0
ID7037,0,207.5000,11,7,-5,0.0
ID7038,1,264.0000,12,7,-6,0.0
ID7039,0,516.5000,13,7,-7,0.0
ID7040,1,0.0000,14,7,-8,0.0
ID7041,0,220.0000,15,7,-9,0.0
ID7042,1,240.0000,16,7,1,1.0
ID7043,0,164.0000,1,0,2,1.0
ID7044,0,420.6667,1,9,3,1.0
ID7045,1,610.0000,1,0,4,1.0
ID7046,1,379.5000,1,0,-1,0.0
ID7047,1,123.5000,2,0,1,1.0
ID7048,1,346.0000,1,0,-1,0.0
ID7049,1,256.0000,2,0,1,1.0
ID7050,0,256.0000,3,0,-1,0.0
ID7051,0,237.5000,4,0,-2,0.0
ID7052,1,323.0000,5,0,1,1.0
ID7053,0,229.0000,6,0,2,1.0
ID7054,0,0.0000,1,-9,3,1.0
ID7055,0,137.0000,1,9,4,1.0
ID7056,0,233.0000,2,9,5,1.0
ID7057,0,357.3333,3,9,-1,0.0
ID7058,1,251.2000,4,9,1,1.0
ID7059,0,365.0000,5,9,-1,0.0
ID7060,1,387.5000,6,9,-2,0.0
ID7061,0,433.5000,7,9,-3,0.0
ID7062,0,555.2500,8,9,-4,0.0
ID7063,0,344.0000,9,9,-5,0.0
ID7064,1,404.5000,10,9,-6,0.0
ID7065,1,230.0000,11,9,-7,0.0
ID7066,0,309.1667,12,9,1,1.0
ID7067,1,277.5000,13,9,-1,0.0
ID7068,0,0.0000,14,9,-2,0.0
ID7069,1,405.0000,15,9,-3,0.0
ID7070,0,471.5000,16,9,1,1.0
ID7071,1,775.0000,17,9,-1,0.0
ID7072,0,223.0000,18,9,1,1.0
ID7073,0,120.6667,19,9,2,1.0
ID7074,1,358.1667,20,9,-1,0.0
ID7075,0,399.0000,1,0,-2,0.0
ID7076,1,215.7500,2,0,-3,0.0
ID7077,0,0.0000,3,0,-4,0.0
ID7078,1,438.5000,4,0,1,1.0
ID7079,1,216.0000,1,-8,-1,0.0
ID7080,0,249.1667,2,-18,-2,0.0
ID7081,0,292.7500,3,-8,1,1.0
ID7082,1,250.5000,4,-16,-1,0.0
ID7083,0,112.0000,5,-9,1,1.0
ID7084,1,0.0000,6,1,2,1.0
ID7085,0,158.6667,1,0,3,1.0
ID7086,0,277.6000,1,-1,-1,0.0
ID7087,1,191.5000,2,-1,1,1.0
ID7088,0,250.0000,3,-1,-1,0.0
ID7089,1,252.6667,4,-1,1,1.0
ID7090,1,0.0000,1,1,2,1.0
ID7091,1,235.0000,1,0,-1,0.0
ID7092,0,0.0000,2,0,-2,0.0
ID7093,1,102.0000,3,0,-3,0.0
ID7094,0,617.0000,4,0,-4,0.0
ID7095,1,230.0000,5,0,-5,0.0
ID7096,0,0.0000,6,0,-6,0.0
ID7097,1,0.0000,7,0,-7,0.0
ID7098,0,238.7500,8,0,-8,0.0
ID7099,1,750.0000,9,0,-9,0.0
ID7100,0,0.0000,10,0,-10,0.0
ID7101,1,277.2500,11,0,-11,0.0
ID7102,0,185.3333,12,0,1,1.0
ID7103,1,328.7273,13,0,2,1.0
ID7104,0,239.0000,14,0,3,1.0
ID7105,1,311.3333,15,0,4,1.0
ID7106,0,0.0000,16,0,-1,0.0
ID7107,1,332.4000,17,0,-2,0.0
ID7108,0,209.0000,18,0,-3,0.0
ID7109,1,340.5000,19,0,-4,0.0
ID7110,0,0.0000,20,0,-5,0.0
ID7111,1,491.0000,21,0,-6,0.0
ID7112,0,130.7500,22,0,1,1.0
ID7113,1,0.0000,23,0,-1,0.0
ID7114,0,294.4000,24,0,1,1.0
ID7115,1,296.8571,25,0,2,1.0
ID7116,0,356.0000,26,0,-1,0.0
ID7117,1,236.3333,27,0,1,1.0
ID7118,0,312.0000,28,0,-1,0.0
ID7119,1,407.5000,29,0,1,1.0
ID7120,0,0.0000,30,0,-1,0.0
ID7121,1,0.0000,31,0,-2,0.0
ID7122,1,604.0000,32,0,-3,0.0
ID7123,0,0.0000,33,0,-4,0.0
ID7124,1,417.2500,34,0,-5,0.0
ID7125,0,471.7500,35,0,1,1.0
ID7126,1,526.2500,36,0,2,1.0
ID7127,0,571.5000,37,0,1,0.5
ID7128,1,191.2500,38,0,1,1.0
ID7129,0,193.5000,39,0,2,1.0
ID7130,1,241.6000,1,0,-1,0.0
ID7131,0,323.5000,2,0,-2,0.0
ID7132,0,292.5000,3,0,1,1.0
ID7133,1,398.0000,4,0,2,1.0
ID7134,0,201.1429,5,0,3,1.0
ID7135,0,256.2500,6,0,-1,0.0
ID7136,1,0.0000,7,0,1,1.0
ID7137,0,249.8333,1,0,-1,0.0
ID7138,0,194.0000,2,0,-2,0.0
ID7139,1,530.2500,3,0,-3,0.0
ID7140,0,288.6667,4,0,1,1.0
ID7141,1,210.0000,5,0,-1,0.0
ID7142,0,189.3333,6,0,1,1.0
ID7143,1,348.0000,7,0,-1,0.0
ID7144,0,155.6667,8,0,1,0.5
ID7145,1,552.0000,9,0,-1,0.0
ID7146,0,0.0000,10,0,-2,0.0
ID7147,1,378.1429,11,0,1,1.0
ID7148,0,560.3333,12,0,2,1.0
ID7149,1,168.6667,13,0,-1,0.0
ID7150,0,0.0000,14,0,1,1.0
ID7151,1,383.0000,15,0,-1,0.0
ID7152,0,496.2000,16,0,-2,0.0
ID7153,1,494.0000,17,0,-3,0.0
ID7154,0,321.1250,18,0,1,1.0
ID7155,1,154.0000,19,0,2,1.0
ID7156,0,166.0000,20,0,-1,0.0
ID7157,1,252.0000,21,0,1,1.0
ID7158,0,379.0000,22,0,-1,0.0
ID7159,1,271.4000,23,0,1,1.0
ID7160,0,546.2500,24,0,2,1.0
ID7161,1,473.0000,25,0,-1,0.0
ID7162,0,250.4000,26,0,-2,0.0
ID7163,1,360.6000,27,0,1,1.0
ID7164,0,559.2500,28,0,-1,0.0
ID7165,1,125.0000,29,0,-2,0.0
ID7166,0,530.6667,30,0,-3,0.0
ID7167,1,466.3333,31,0,-4,0.0
ID7168,0,195.6667,32,0,1,1.0
ID7169,1,281.5000,33,0,2,1.0
ID7170,0,115.0000,34,0,3,1.0
ID7171,1,691.0000,35,0,-1,0.0
ID7172,0,195.6667,36,0,-2,0.0
ID7173,0,355.0000,37,0,-3,0.0
ID7174,0,434.0000,38,0,-4,0.0
ID7175,0,277.0000,39,0,1,1.0
ID7176,0,143.6667,40,0,2,1.0
ID7177,1,328.4000,41,9,3,1.0
ID7178,0,301.7000,1,-8,-1,0.0
ID7179,1,687.0000,2,1,1,1.0
ID7180,0,175.0000,1,0,-1,0.0
ID7181,0,391.5000,2,0,1,1.0
ID7182,0,277.2500,3,0,-1,0.0
ID7183,0,246.0000,4,0,1,1.0
ID7184,1,608.0000,1,0,-1,0.0
ID7185,1,174.3333,2,0,1,1.0
ID7186,1,199.7500,3,0,2,1.0
ID7187,0,558.3333,4,0,-1,0.0
ID7188,1,397.0000,5,0,-2,0.0
ID7189,0,291.5000,6,0,1,1.0
ID7190,0,292.5000,1,0,-1,0.0
ID7191,0,480.0000,2,0,1,1.0
ID7192,0,369.0000,1,0,-1,0.0
ID7193,1,0.0000,2,0,1,1.0
ID7194,1,0.0000,1,0,-1,0.0
ID7195,0,191.3333,2,0,-2,0.0
ID7196,1,375.0000,3,0,1,1.0
ID7197,0,339.7500,4,0,-1,0.0
ID7198,0,257.2500,5,0,1,1.0
ID7199,1,120.0000,1,0,2,1.0
ID7200,0,159.0000,1,0,-1,0.0
ID7201,1,320.0000,2,0,1,1.0
ID7202,0,156.3333,3,0,-1,0.0
ID7203,1,0.0000,1,0,1,1.0
ID7204,1,409.0000,2,0,-1,0.0
ID7205,0,285.5000,3,0,-2,0.0
ID7206,1,283.4000,4,0,-3,0.0
ID7207,0,372.4444,5,0,-4,0.0
ID7208,1,121.8333,6,0,-5,0.0
ID7209,0,270.8333,7,0,1,0.5
ID7210,1,183.5000,8,0,-1,0.0
ID7211,0,228.0000,9,0,-2,0.0
ID7212,1,291.8000,10,0,-3,0.0
ID7213,0,240.7500,11,0,-4,0.0
ID7214,1,0.0000,12,0,-5,0.0
ID7215,0,305.1667,13,0,-6,0.0
ID7216,1,353.7500,14,0,-7,0.0
ID7217,1,320.6000,15,0,-8,0.0
ID7218,0,441.3333,16,0,1,1.0
ID7219,1,0.0000,17,0,2,1.0
ID7220,1,0.0000,18,0,3,1.0
ID7221,0,190.0000,19,0,4,1.0
ID7222,0,362.0000,20,0,-1,0.0
ID7223,1,206.6667,21,0,-2,0.0
ID7224,0,294.0000,22,0,1,1.0
ID7225,0,0.0000,23,0,2,1.0
ID7226,0,254.7500,1,0,3,1.0
ID7227,0,0.0000,2,0,4,1.0
ID7228,0,248.3333,3,0,-1,0.0
ID7229,0,291.0909,4,8,1,1.0
ID7230,1,1440.0000,1,-8,-1,0.0
ID7231,0,558.5000,2,-16,-2,0.0
ID7232,1,224.5000,3,-24,-3,0.0
ID7233,0,232.0000,4,-16,1,1.0
ID7234,1,271.8000,5,-25,-1,0.0
ID7235,0,261.1667,6,-33,-2,0.0
ID7236,0,313.0000,7,-40,-3,0.0
ID7237,0,180.6667,8,-48,-4,0.0
ID7238,1,169.0000,9,-54,-5,0.0
ID7239,1,101.0000,10,-46,1,1.0
ID7240,0,227.3333,11,-52,-1,0.0
ID7241,1,267.2500,12,-60,-2,0.0
ID7242,0,198.6000,13,-67,-3,0.0
ID7243,1,272.2500,14,-75,-4,0.0
ID7244,0,316.3333,15,-84,-5,0.0
ID7245,1,618.5000,16,-86,1,0.5
ID7246,1,217.5000,17,-93,-1,0.0
ID7247,0,312.0000,18,-85,1,1.0
ID7248,0,425.0000,19,-92,-1,0.0
ID7249,1,184.0000,20,-100,-2,0.0
ID7250,0,324.7500,21,-92,1,1.0
ID7251,1,312.7143,22,-84,2,1.0
ID7252,1,244.2500,1,-7,-1,0.0
ID7253,1,427.2000,2,-15,-2,0.0
ID7254,0,182.8000,3,-23,-3,0.0
ID7255,0,386.2500,4,-31,-4,0.0
ID7256,0,181.2000,5,-31,1,0.5
ID7257,1,192.0000,6,-39,-1,0.0
ID7258,0,235.7500,7,-44,-2,0.0
ID7259,1,200.0000,8,-51,-3,0.0
ID7260,0,146.3333,9,-41,1,1.0
ID7261,1,382.0000,10,-33,2,1.0
ID7262,0,297.0000,11,-25,3,1.0
ID7263,0,312.0000,12,-17,4,1.0
ID7264,1,280.5000,13,-8,5,1.0
ID7265,1,264.8571,1,8,6,1.0
ID7266,1,319.3333,1,76,-1,0.0
ID7267,1,399.0000,1,-127,-2,0.0
ID7268,1,0.0000,2,-119,1,1.0
ID7269,0,579.0000,3,-129,-1,0.0
ID7270,1,357.7778,4,-135,-2,0.0
ID7271,1,144.5000,5,-141,-3,0.0
ID7272,0,242.8333,6,-133,1,1.0
ID7273,0,151.0000,7,-142,-1,0.0
ID7274,1,181.7500,8,-133,1,1.0
ID7275,0,217.0000,9,-126,2,1.0
ID7276,1,333.0000,1,-8,-1,0.0
ID7277,0,587.0000,2,-16,-2,0.0
ID7278,0,331.0000,3,-24,-3,0.0
ID7279,1,237.2000,4,-16,1,1.0
ID7280,1,489.1667,5,-24,-1,0.0
ID7281,0,178.3333,6,-32,-2,0.0
ID7282,1,395.3333,7,-25,1,1.0
ID7283,0,427.7500,8,-17,2,1.0
ID7284,1,186.6667,9,-25,-1,0.0
ID7285,0,217.0000,10,-17,1,1.0
ID7286,1,179.3333,11,-25,-1,0.0
ID7287,1,232.1429,12,-34,-2,0.0
ID7288,0,168.7500,13,-42,-3,0.0
ID7289,1,181.0000,14,-34,1,1.0
ID7290,0,634.0000,15,-42,-1,0.0
ID7291,0,0.0000,16,-35,1,1.0
ID7292,1,154.0000,17,-27,2,1.0
ID7293,0,269.5000,18,-20,3,1.0
ID7294,1,0.0000,19,-12,4,1.0
ID7295,0,162.0000,20,-4,5,1.0
ID7296,1,134.6667,1,7,6,1.0
ID7297,1,349.5000,2,15,7,1.0
ID7298,0,220.2000,1,31,-1,0.0
ID7299,1,239.0000,2,25,-2,0.0
ID7300,1,345.0000,3,17,-3,0.0
ID7301,0,358.0000,4,25,1,1.0
ID7302,1,0.0000,5,32,2,1.0
ID7303,0,168.5000,6,38,3,1.0
ID7304,1,277.2000,7,28,-1,0.0
ID7305,1,189.5000,8,20,-2,0.0
ID7306,0,232.5000,9,12,-3,0.0
ID7307,1,311.0000,10,4,-4,0.0
ID7308,0,338.0000,11,-4,-5,0.0
ID7309,1,253.1429,12,-12,-6,0.0
ID7310,0,179.5000,13,-4,1,1.0
ID7311,1,274.0000,14,5,2,1.0
ID7312,1,679.0000,15,-4,-1,0.0
ID7313,0,252.5000,16,-12,-2,0.0
ID7314,0,239.6667,17,-18,-3,0.0
ID7315,0,282.3750,18,-11,1,1.0
ID7316,1,169.3333,19,-4,2,1.0
ID7317,1,289.5000,1,-8,-1,0.0
ID7318,1,195.7500,2,-16,-2,0.0
ID7319,0,247.0000,3,-10,1,1.0
ID7320,0,0.0000,4,-1,2,1.0
ID7321,0,377.4286,5,-8,-1,0.0
ID7322,0,323.5000,6,0,1,1.0
ID7323,0,305.7500,1,3,-1,0.0
ID7324,1,0.0000,1,-8,-2,0.0
ID7325,0,290.3333,2,-19,-3,0.0
ID7326,0,233.8571,3,-28,-4,0.0
ID7327,1,455.0000,4,-37,-5,0.0
ID7328,1,243.6667,5,-29,1,1.0
ID7329,1,251.0000,6,-22,2,1.0
ID7330,0,140.0000,7,-14,3,1.0
ID7331,0,223.2000,8,-22,-1,0.0
ID7332,1,247.0000,9,-30,-2,0.0
ID7333,1,274.5000,10,-24,1,1.0
ID7334,0,248.7500,11,-32,-1,0.0
ID7335,1,176.0000,12,-40,-2,0.0
ID7336,0,188.7143,13,-47,-3,0.0
ID7337,1,477.0000,14,-40,1,1.0
ID7338,0,176.3333,15,-33,2,1.0
ID7339,1,227.8333,1,8,3,1.0
ID7340,0,629.0000,1,-7,-1,0.0
ID7341,1,243.2857,2,0,1,1.0
ID7342,1,108.0000,3,8,2,1.0
ID7343,0,0.0000,1,-9,-1,0.0
ID7344,0,388.6000,2,-1,1,1.0
ID7345,0,265.1667,3,8,2,1.0
ID7346,1,463.7500,4,0,-1,0.0
ID7347,1,187.5000,5,8,1,1.0
ID7348,0,575.7500,6,-1,-1,0.0
ID7349,1,380.6667,7,-10,-2,0.0
ID7350,0,382.3333,8,-19,-3,0.0
ID7351,0,318.6667,9,-11,1,1.0
ID7352,1,193.1667,10,-3,2,1.0
ID7353,0,229.6667,1,-5,-1,0.0
ID7354,1,343.0000,2,-13,-2,0.0
ID7355,0,166.5000,3,-5,1,1.0
ID7356,1,129.0000,4,3,2,1.0
ID7357,0,253.0000,1,8,3,1.0
ID7358,1,147.2500,2,1,-1,0.0
ID7359,0,401.0000,3,-6,-2,0.0
ID7360,1,328.7500,4,2,1,1.0
ID7361,0,146.5000,1,9,2,1.0
ID7362,1,312.0000,2,2,-1,0.0
ID7363,0,215.2000,3,-6,-2,0.0
ID7364,1,0.0000,4,0,1,1.0
ID7365,0,0.0000,5,8,2,1.0
ID7366,1,255.8333,1,-8,-1,0.0
ID7367,0,206.0000,2,-17,-2,0.0
ID7368,1,443.0000,3,-9,1,1.0
ID7369,1,516.5000,4,-17,-1,0.0
ID7370,0,214.0000,5,-9,1,1.0
ID7371,1,230.1429,6,-1,2,1.0
ID7372,0,0.0000,1,8,3,1.0
ID7373,1,243.1250,1,8,4,1.0
ID7374,1,270.7500,1,-9,-1,0.0
ID7375,0,309.6667,2,-17,-2,0.0
ID7376,1,283.5000,3,-27,-3,0.0
ID7377,0,427.3333,4,-36,-4,0.0
ID7378,0,258.8333,5,-44,-5,0.0
ID7379,1,340.8571,6,-52,-6,0.0
ID7380,0,299.1250,7,-44,1,1.0
ID7381,1,384.2500,8,-52,-1,0.0
ID7382,1,253.6000,9,-59,-2,0.0
ID7383,0,213.8333,10,-51,1,1.0
ID7384,1,395.2500,11,-61,-1,0.0
ID7385,0,463.6667,12,-68,-2,0.0
ID7386,0,275.1429,13,-77,-3,0.0
ID7387,0,228.2000,14,-69,1,1.0
ID7388,1,146.0000,15,-61,2,1.0
ID7389,1,408.8000,16,-53,3,1.0
ID7390,0,268.0000,17,-60,-1,0.0
ID7391,1,283.5000,18,-68,-2,0.0
ID7392,0,636.5000,19,-77,-3,0.0
ID7393,0,0.0000,20,-69,1,1.0
ID7394,1,226.2000,21,-60,2,1.0
ID7395,0,278.5000,22,-52,3,1.0
ID7396,1,312.8750,23,-44,4,1.0
ID7397,0,244.6667,1,27,-1,0.0
ID7398,0,161.2857,2,35,1,1.0
ID7399,1,224.8000,3,43,2,1.0
ID7400,0,370.0000,4,50,3,1.0
ID7401,1,230.0000,5,43,-1,0.0
ID7402,1,226.5000,6,51,1,1.0
ID7403,0,356.2000,7,59,2,1.0
ID7404,0,220.3333,1,-8,-1,0.0
ID7405,0,284.2500,2,-16,-2,0.0
ID7406,1,214.5000,3,-8,1,1.0
ID7407,1,311.5714,4,-18,-1,0.0
ID7408,0,176.1667,5,-12,1,1.0
ID7409,1,290.0000,6,-19,-1,0.0
ID7410,1,0.0000,7,-11,1,1.0
ID7411,0,225.0000,8,-18,-1,0.0
ID7412,1,626.6667,9,-24,-2,0.0
ID7413,0,382.0000,10,-32,-3,0.0
ID7414,0,262.8000,11,-23,1,1.0
ID7415,1,322.5000,12,-31,-1,0.0
ID7416,1,212.6667,13,-24,1,1.0
ID7417,0,264.2500,14,-32,-1,0.0
ID7418,1,116.5000,15,-24,1,1.0
ID7419,0,668.8000,16,-16,2,1.0
ID7420,0,223.5000,1,-39,-1,0.0
ID7421,0,356.2000,1,-8,-2,0.0
ID7422,1,0.0000,2,0,1,1.0
ID7423,0,295.1250,3,8,2,1.0
ID7424,1,810.0000,4,16,3,1.0
ID7425,0,219.8333,1,-26,-1,0.0
ID7426,1,212.8571,2,-18,1,1.0
ID7427,1,182.0000,3,-10,2,1.0
ID7428,0,122.0000,1,16,3,1.0
ID7429,1,213.0000,2,24,4,1.0
ID7430,1,116.0000,1,7,5,1.0
ID7431,0,181.6667,1,-47,-1,0.0
ID7432,0,282.2857,2,-39,1,1.0
ID7433,1,160.3333,3,-31,2,1.0
ID7434,1,205.2857,4,-31,1,0.5
ID7435,0,250.6000,5,-23,1,1.0
ID7436,1,276.8333,6,-15,2,1.0
ID7437,1,203.1667,7,-7,3,1.0
ID7438,0,179.0000,8,-14,-1,0.0
ID7439,0,223.8000,9,-7,1,1.0
ID7440,1,240.0000,10,-7,1,0.5
ID7441,0,225.4000,11,2,1,1.0
ID7442,1,147.0000,1,6,2,1.0
ID7443,0,165.0000,2,14,3,1.0
ID7444,0,194.6667,3,6,-1,0.0
ID7445,0,460.2000,4,0,-2,0.0
ID7446,1,380.2500,5,-8,-3,0.0
ID7447,0,271.0000,6,-8,1,0.5
ID7448,1,431.6667,7,-16,-1,0.0
ID7449,0,157.0000,8,-8,1,1.0
ID7450,1,266.6667,9,1,2,1.0
ID7451,1,313.7500,10,-7,-1,0.0
ID7452,0,279.1667,11,0,1,1.0
ID7453,1,210.3333,12,7,2,1.0
ID7454,0,221.0000,13,0,-1,0.0
ID7455,1,147.0000,14,-9,-2,0.0
ID7456,0,381.5000,15,1,1,1.0
ID7457,0,131.3333,16,-9,-1,0.0
ID7458,0,235.5000,17,-17,-2,0.0
ID7459,1,182.7778,18,-9,1,1.0
ID7460,0,260.8000,19,-18,-1,0.0
ID7461,1,208.8333,20,-26,-2,0.0
ID7462,1,209.5455,21,-36,-3,0.0
ID7463,1,515.5000,22,-45,-4,0.0
ID7464,0,119.3333,23,-37,1,1.0
ID7465,1,395.6000,24,-45,-1,0.0
ID7466,0,136.0000,25,-53,-2,0.0
ID7467,1,489.3333,26,-45,1,1.0
ID7468,0,131.0000,27,-52,-1,0.0
ID7469,0,335.5000,28,-60,-2,0.0
ID7470,1,0.0000,29,-68,-3,0.0
ID7471,1,493.0000,30,-60,1,1.0
ID7472,0,0.0000,31,-51,2,1.0
ID7473,0,238.2500,32,-45,3,1.0
ID7474,1,203.5714,33,-54,-1,0.0
ID7475,1,459.6000,34,-62,-2,0.0
ID7476,0,332.0000,35,-54,1,1.0
ID7477,0,439.0000,36,-63,-1,0.0
